3.713844469353561717e+00,4.537399756547054963e+00,4.273313102882047687e+00,1.535263672447067407e+00,2.691363943377837575e+00,2.505471877980371964e-01,1.793333128296015211e-01,3.273697647925121856e+00,4.713765775413068404e+00,2.352838002614350277e+00,3.259918570257589465e+00,3.125168216165282509e+00,2.506906658502158436e+00,3.602015068705960221e+00,4.568617587700884108e+00,3.129630987142365317e+00,4.425530445274400648e+00,4.065808155698589665e+00,3.422342373138009375e+00,2.124212047929194824e+00,3.631948878224832811e+00,3.394651239122398856e+00,4.192543911608185958e+00,3.341801466596328041e+00,4.445958955745781260e+00,3.325251318419522040e+00,3.882994294887912368e+00,1.138496998930226267e+00,3.685362111791294915e+00,5.308323352426981501e+00,3.728702640563940296e+00,5.156659272896809476e+00,3.367549163801271561e+00,3.441069050349301772e+00,5.135751217196261820e+00,3.500503934449156418e+00,4.722588857667771478e+00,4.292645140699688611e+00,4.032279826117408206e+00,5.528879055064539472e+00,5.384541162801687264e+00,6.655422161882040832e+00,3.594543064368748375e+00,2.923286061968272342e+00,3.877648632186099231e+00,4.323653254064885765e+00,3.852271803084909685e+00,4.128192706464619555e+00,3.638245651722914698e+00,3.901983854490110204e+00,1.731343454419063566e+00,3.533651213455758278e+00,3.457323404085916430e+00,4.072912640521685113e+00,1.000000000000000000e+00
3.205077991765271861e+00,4.378069084293250590e+00,4.493824354854010217e+00,1.683362586260040761e+00,4.286777217988066546e+00,-5.586715637006144375e-01,4.267332082463431431e-01,2.982505784080842215e+00,4.638312428192024051e+00,3.673311465252885544e+00,4.038811785178747726e+00,5.832524569986317964e+00,4.875171763289832150e+00,5.392051046401080683e+00,4.893953332839687143e+00,4.876921771997598576e+00,2.201673907454981372e+00,4.338868734524468529e+00,4.914924553085801229e+00,4.203051683038461661e+00,4.518338296117963893e+00,1.678056291514916420e+00,3.733978609034418028e+00,4.233326567177808641e+00,3.580315727674421744e+00,4.499147149106253352e+00,5.783974265698262229e+00,5.509947356499433013e+00,5.795614505855732901e+00,5.625909270035386989e+00,3.242055065453829599e+00,4.825281499516055561e+00,2.106753180131311076e+00,2.965576792835507902e+00,3.366006726401598481e+00,3.953267407873414019e+00,3.464460285353615276e+00,4.081886963318379635e+00,4.436063470737972914e+00,3.181374875387469547e+00,4.264096485443809037e+00,3.782671626547739141e+00,3.189906981582861789e+00,3.679206356509934217e+00,4.980376904038257280e+00,4.469608826417503344e+00,4.975472457717504682e+00,4.208144278609259992e+00,5.652802011296000018e+00,5.200986236171317501e+00,2.983173920238320953e+00,4.331578173248221475e+00,4.478844802066923592e+00,3.398082461070877969e+00,1.000000000000000000e+00
2.137425306131786495e+00,4.940200821317017876e+00,2.313466630730278695e+00,3.319653964012708069e+00,4.099708411449048739e+00,-5.080932644303681744e-01,1.408751333199091960e+00,2.525128721912214047e+00,2.307276966904739268e+00,3.065330830373342863e+00,1.760631714569015349e+00,4.269543218272409568e+00,1.588185010993941049e+00,4.317203578466037861e+00,3.790763143939501312e+00,4.014604037258028946e+00,2.203178942905420268e+00,4.251440814576432636e+00,2.671283790042322526e+00,4.504872882997688066e+00,3.329215328320552114e+00,4.341445481571257758e+00,3.414511828865618881e+00,2.709995049289900315e+00,3.297957509570225376e+00,4.591620284959192055e+00,2.925962479912099123e+00,5.126416053710115328e+00,2.927353589352049035e+00,3.146337869185422242e+00,3.396187620647020733e+00,4.424864241183488645e+00,3.679930581026027436e+00,3.135846014315454511e+00,3.249344087711434348e+00,3.838059367060553839e+00,4.054625344717543101e+00,2.151233724418033511e+00,5.991817850566144799e+00,4.653499157066996794e+00,3.153201740550012566e+00,2.511012253105588510e+00,3.642430514996984225e+00,2.691299559584191314e+00,3.477919023493276640e+00,3.059229626734213614e+00,3.160400718768263673e+00,3.545531223046318736e+00,5.944385748393107960e+00,5.282967753262500565e+00,4.669032495394186633e+00,2.227088509765108526e+00,3.719085290212346795e+00,3.883776812360326236e+00,1.000000000000000000e+00
3.593415998113155929e+00,4.238036149199420954e+00,3.197763858235922907e+00,4.154944910839236449e+00,2.652928773913993510e+00,-1.108019721702457216e+00,2.262888020767459096e+00,5.062135198143986159e+00,2.726840164321421067e+00,3.572886063064959483e+00,3.017580016472834803e+00,2.952115564019697658e+00,1.009836226584170937e+00,4.883999339731336597e+00,3.874791611211310105e-01,3.856008687764927778e+00,2.702584707521699769e+00,3.790893409367009692e+00,2.448536025690446039e+00,1.725193837089012749e+00,4.065365580230959175e+00,4.221903318889074441e+00,3.571318593512118333e+00,4.189187262752552598e+00,1.956898109028397892e+00,3.271885042972481283e+00,2.635506718584257335e+00,3.885714853942769498e+00,2.611934424485639283e+00,3.134644815554437081e+00,3.005133164463337891e+00,3.383745364730195604e+00,6.485380178511808147e+00,5.158795883257981885e+00,2.257285386268076621e+00,1.597504468205629191e+00,6.060545859780722466e+00,3.762290330143263528e+00,4.455260368694587747e+00,4.278503104734297402e+00,5.539023717503145150e+00,5.423990084077756180e+00,2.093420936914716091e+00,3.310316881687721313e+00,2.779537962265109741e+00,3.753650797744879863e+00,3.516882823852249818e+00,3.675742179779637908e+00,3.516329118619508698e+00,5.525730133809921618e+00,3.113447830002229466e+00,3.087526759234292317e+00,3.676474713233575109e+00,1.544263842138290155e+00,1.000000000000000000e+00
3.434297248833738880e+00,3.993048763556714231e+00,3.964745084009974718e+00,3.310325935190466140e+00,2.867569895352619636e+00,7.861616986015242947e-01,1.517484065693356587e+00,3.562270163107997600e+00,4.705024944463078285e+00,2.892187475929748786e+00,3.030351245356425416e+00,1.731671178161748426e+00,2.674969501085061818e+00,2.975232564041904837e+00,3.787456059870380365e+00,3.292145426109815975e+00,3.204576142422590479e+00,2.758559572875625143e+00,1.647457701808094921e+00,4.596158769736607752e+00,2.602635073434809598e+00,5.598048086783523836e+00,2.013646003352472125e+00,2.672146689194018876e+00,1.999702946553971072e+00,4.245439656769093517e+00,5.298580337686914277e+00,3.813498584016436155e+00,9.748976721771724918e-01,2.768831322467471434e+00,5.746219441442624642e+00,4.263712943974075742e+00,2.540857576629966808e+00,4.237273452444970445e+00,5.191328824077183768e+00,5.180218925737952951e+00,2.145226778728440475e+00,3.931280609954544314e+00,4.098261006726197309e+00,4.087535386368132961e+00,4.597251673143726514e+00,5.174308234729405598e+00,5.094175472260300985e+00,1.043928227000178399e+00,3.400837869732695751e+00,4.586409868679379720e+00,3.761213271662146695e+00,5.908155345338252928e+00,1.259594405639994807e+00,3.220631451700552095e+00,4.207023245732795402e+00,2.987145154116618961e+00,3.279347518526826377e+00,3.150595807920320901e+00,1.000000000000000000e+00
3.754856722611724429e+00,5.468515889841447652e+00,3.498344725605777583e+00,1.703431334387839335e+00,3.374884989494553622e+00,-2.509151738753165883e-01,1.550170398076487488e-01,4.554453623388523553e+00,2.455139482180624722e+00,2.142965969523315639e+00,3.874629755204251680e+00,3.578231118779927389e+00,5.355848847750648289e+00,4.927086292802254519e+00,1.910181485138413571e+00,2.739100656381475485e+00,3.852312081226403784e+00,4.081822250562818333e+00,4.991585243942827432e+00,3.211604495356797706e+00,3.372358474660872130e+00,4.665416282125034453e-01,3.857342658497950882e+00,5.487742060039813019e+00,4.855350582418971328e+00,4.187775209645300478e+00,1.788774529786111955e+00,1.516268052413896061e+00,4.994039281999707924e+00,5.262177668032264499e+00,3.109391507250767628e+00,5.366727108495492615e+00,3.455259773451430316e+00,3.283988778834794786e+00,4.684678199913901331e+00,3.070242067926555407e+00,1.421883594651690341e+00,1.654597929301930836e+00,3.674233416269434560e+00,5.030412261906942462e+00,5.495108238805751277e+00,5.118229496452496363e+00,2.632808922085053016e+00,4.944682010551265883e+00,3.574055400631555024e+00,3.945273979952946597e+00,3.427512143182763094e+00,4.510550495349372468e+00,3.991873432658890941e+00,4.357960692444423856e+00,4.348601587651371503e+00,3.409734056320275819e+00,3.519645850094492268e+00,3.646697040643295029e+00,1.000000000000000000e+00
4.334043039206825654e+00,4.545659150375291446e+00,3.814521440015180787e+00,3.464941025454328027e+00,5.236625623876408397e+00,3.252082943641664836e-01,-1.648499346729700665e+00,3.291885279983092882e+00,3.874151497510665898e+00,9.658520023070722438e-01,4.692368355029008953e+00,6.017303467300377129e+00,3.935188157492888639e+00,3.174216607612603269e+00,2.005580017746817933e+00,1.416650769678682531e+00,4.046955846846582716e+00,5.222333819235260854e+00,3.274172777060585737e+00,4.763742597344846175e+00,3.551187610265337469e+00,1.534911679779448201e+00,5.387611475064344901e+00,5.084119229999970457e+00,2.717799481301885756e+00,3.917188067864810996e+00,4.826134952841973025e+00,3.964370874280713775e+00,5.283110781121996169e+00,3.292370952029424203e+00,6.533341421181235731e+00,3.615953696768773096e+00,2.945332685015596752e+00,4.853976076377671589e+00,1.914110962205297639e+00,4.424076796216175111e+00,3.331369292204001908e+00,3.408581890648406443e+00,2.000007267535136357e+00,5.162732352525316593e+00,4.438327698020830603e+00,3.764257649503279346e+00,4.162432267284995824e+00,3.590745697871551290e+00,2.337640887120937094e+00,3.723248911040208498e+00,3.673753698054383676e+00,4.125965097093021505e+00,4.836881292138600408e+00,2.553742110558994138e+00,3.081896648746778933e+00,3.568718964132329141e+00,5.559299594603571038e+00,1.522611555102748593e+00,1.000000000000000000e+00
4.453338123945132843e+00,3.477386307823883804e+00,3.569042844052628283e+00,2.860801824634046309e+00,4.083858968270996925e+00,1.505350149920161584e+00,5.158791857980702389e-01,3.366449462499212064e+00,4.481609133894887798e+00,2.734731020328981632e+00,3.570807912472403256e+00,4.075876644089166945e+00,5.772810897355599380e+00,4.043648770086746502e+00,3.146553983541453547e+00,5.745729651591087617e+00,5.348196299447858237e+00,4.581026350972833505e+00,6.587937526639630725e+00,3.242192055650146010e+00,4.322890205777577322e+00,4.030651293375797195e+00,4.569556067544469968e+00,4.956300131999642034e+00,4.482382890867040004e+00,5.227232838088104572e+00,2.687423055648367587e+00,3.631458303714735880e+00,2.338697687844730311e+00,3.643735170035697912e+00,7.022382456804312056e+00,3.307224142857071669e+00,4.745180025251922729e+00,1.963377640198147311e+00,4.359091943189892682e+00,1.735052393901474588e+00,4.111325974784336701e+00,2.182530971514919038e+00,4.117212196567754390e+00,2.393970838005153201e+00,2.579668649993303475e+00,3.343722109326532355e+00,2.275818763123542254e+00,1.714540613440701966e+00,3.340378303952474148e+00,1.756430806161699110e+00,4.236413537207214475e+00,3.875871768542306306e+00,2.910521592657246970e+00,3.544934891345423278e+00,2.542093683115912661e+00,3.446487374690771155e+00,1.482819803715781370e+00,4.748794596195510032e+00,1.000000000000000000e+00
3.594663047083782370e+00,3.029729678303034746e+00,4.163583172094627471e+00,4.146796760584897434e+00,3.399942288789289169e+00,-4.181598978924205845e-01,1.182782550987897530e+00,3.962703705356124040e+00,3.723299991622313065e+00,2.866967542809468306e+00,5.119052614243273069e+00,5.849678302471012614e+00,3.739487539123047100e+00,1.360611279458231015e+00,4.723536347114666967e+00,4.283704111261396719e+00,3.009784798433730479e+00,3.406884832128855400e+00,2.847890448168606703e+00,3.438630733078305468e+00,3.828901076125386105e+00,5.069233522626782396e+00,1.308911550517406930e+00,2.447375630355401288e+00,2.340002874741505590e+00,3.322778655601045461e+00,4.793065857588965528e+00,2.639562015924215466e+00,2.212862979352131276e+00,4.047979909785079045e+00,3.320079075877231389e+00,5.466958309408465055e+00,3.691507359970335411e+00,3.069634375406058435e+00,2.741551825419905608e+00,4.065003312860778095e+00,5.387864161682484720e+00,5.511746412033689424e+00,3.426057072664191239e+00,3.523438399731347204e+00,4.702387484943132634e+00,4.649570089861066791e+00,4.074067953091490502e+00,3.855511464087129969e+00,4.503235243949885280e+00,2.320660232607154594e+00,3.400896684538436965e+00,4.214446856108893691e+00,6.559038269904384322e+00,4.811678038701217908e+00,3.062706920525452681e+00,4.908816218098800199e+00,1.815124428923645894e+00,3.014988025674941063e+00,1.000000000000000000e+00
4.056754102415914609e+00,2.873323042551394479e+00,4.851384246211099871e+00,2.174477779578066983e+00,4.368142807531863347e+00,1.947816816494588321e-01,5.420779734404499450e-01,3.661612892961265686e+00,2.919718477802891954e+00,2.077139371694566083e+00,4.095555178237565208e+00,3.815700139473996444e+00,2.501171372919390734e+00,3.220884429959969264e+00,2.317858624062428152e+00,3.317504678430313270e+00,5.178650971950851556e+00,3.841388183861201178e+00,5.368476659448051969e+00,3.941980811404032892e+00,3.949486054682930902e+00,4.885593117075423208e+00,2.380365231928486480e+00,5.137291327500079774e+00,4.952646385049666478e+00,4.420302635855679618e+00,2.239747713729545175e+00,1.521252814822655397e+00,4.542342591408070618e+00,1.137519741103298898e+00,5.684873870187678868e+00,4.192882510788340511e+00,4.360342307510456372e+00,3.296367134095647078e+00,3.957537680087944931e+00,4.168490242653249744e+00,3.311719004164597191e+00,3.040598857754125195e+00,3.613844491434021755e+00,3.474091380396841622e+00,2.120836691417563813e+00,3.355937671663248967e+00,2.642471411598074305e+00,2.319778806915349545e+00,4.733409074163551722e+00,2.489814872214627162e+00,3.722752129029822221e+00,1.116435022001603272e+00,3.896613601640432023e+00,4.770630855293999772e+00,1.975450095966347908e+00,3.844256451419024501e+00,3.322229555954800961e+00,1.836346139396284105e+00,1.000000000000000000e+00
4.104766332811736085e+00,3.445825164926765716e+00,4.124761649756392146e+00,2.900345098590704218e+00,4.530835126576885585e+00,1.496686778799098949e-01,4.608072506468691154e-01,4.322280960372932412e+00,2.260240645182963970e+00,2.704272458627804632e+00,5.268749256163605565e+00,2.817414218938665726e+00,3.778766261929405790e+00,3.265614405103275608e+00,3.756180199385274587e+00,4.422645357015738909e+00,3.714887251925540035e+00,2.514123261598685044e+00,3.426621231738752105e+00,3.010324689701329159e+00,1.217855155577930892e+00,3.344879142552092510e+00,2.770706300657245436e+00,2.995877752016927964e+00,3.848854806616317070e+00,2.872999060321093534e+00,3.462178425412830940e+00,3.456515477699006578e+00,3.345462826607968232e+00,3.785971106122139052e+00,4.989604064493219582e+00,4.276811447501305707e+00,6.680753997437774316e+00,4.431022812975726310e+00,4.598729936899144555e+00,3.413355546625203907e+00,3.230541817853942455e+00,3.736405609116475457e+00,3.667538823688517802e+00,3.951031777523967392e+00,3.115591644147597705e+00,4.470652309583512007e+00,3.780598619933790427e+00,5.806182654401943921e+00,2.231096188796233282e+00,3.138378790966493082e+00,2.841478911360344028e+00,4.577162652737458259e+00,3.287443357547822131e+00,4.180101497291629720e+00,4.553494906314397461e+00,4.714258089338003721e+00,4.471989954028226855e+00,2.945501135473704402e+00,1.000000000000000000e+00
